id,sdp,group,sus_G,sus_E,sus,inf_G,inf_E,inf,rec_G,rec_E,rec,r0_G,r0_E,r0
422,progeny,15,0.0109765,-0.0501833,0.961551839663528,0.0310996,0.0865903,1.12489522726568,0.000456645,-0.050145,0.951525916592452,1.04345022359184,0.986355935667255,1.02921332161314
423,progeny,15,0.0105643,-0.0494794,0.961832365247826,0.0313514,0.0847977,1.12316332330096,0.000235699,-0.0490668,0.952341965721269,1.04305238388499,0.986345578984303,1.028810107494
424,progeny,15,0.0505219,0.330883,1.46434039681768,0.00876573,-0.892541,0.413219946363004,0.0448196,0.675586,2.05526665776578,1.10971944375184,1.12067143363608,1.2436308799632
425,progeny,15,-0.0279771,-0.0491922,0.925733113722685,0.128787,0.0834337,1.2364207330244,0.076277,-0.0483038,1.0283681237864,1.19373482417618,0.98603611229948,1.17706564514718
426,progeny,15,-0.0154989,-0.0341113,0.951600286006596,0.117854,0.0596714,1.19425839168037,0.0735007,-0.0604178,1.01316885557658,1.19226612147958,0.965742831685176,1.15142246027999
427,progeny,15,-0.0155994,-0.0858205,0.903553551083136,0.116988,0.199243,1.37194713881369,0.0656562,-0.179065,0.892785614746518,1.18180720908538,0.93646559090442,1.10672178639124
428,progeny,15,0.00709641,0.0226079,1.03014988389558,0.101604,-0.0662678,1.03596794268056,0.0739891,-0.0114581,1.06452745875758,1.20044162509096,0.946373469295196,1.13606610542369
429,progeny,15,-0.00981943,-0.000657268,0.989577991445596,0.114731,-0.020557,1.09875091194393,0.0763912,-0.00404774,1.07502450858128,1.19877807839174,0.97505440650261,1.1688738477546
430,progeny,16,0.0440177,-0.000355104,1.04462983313644,-0.193801,-0.0507959,0.783020110040456,0.0265806,-0.0116264,1.01506657350201,0.884084440481191,0.939152502014174,0.830290114269712
431,progeny,16,0.0413394,-0.0757132,0.966210267728458,-0.197807,0.129362,0.933844820156217,0.0153116,-0.177063,0.850652650505326,0.868353837932272,0.883897476394179,0.767535765965534
432,progeny,16,0.0454096,0.043811,1.09332181651811,-0.190211,-0.154296,0.708569592182329,0.0332736,0.0857193,1.12636192109032,0.894466524888233,0.975538453913357,0.87258649076672
433,progeny,16,0.0490437,0.121355,1.18577752658614,-0.198797,-0.389751,0.555132752580083,0.042411,0.244224,1.33193796738307,0.898218160286243,0.976117803056221,0.876766737283808
434,progeny,16,0.0526881,0.204859,1.29375274529961,-0.206311,-0.63417,0.431502920599793,0.0528183,0.416316,1.59860967761834,0.90410967865822,0.987089070453301,0.892436782294575
435,progeny,16,-0.118896,-0.0436714,0.849958801071583,0.0246865,0.064805,1.09361803751952,0.0212522,-0.0416307,0.979827738312785,0.929640524828713,0.979711537633857,0.910779548026684
436,progeny,16,-0.11881,-0.04315,0.850475222868777,0.0247329,0.063657,1.09241397121088,0.0213097,-0.0411562,0.980349145351542,0.929817080327792,0.979562534840933,0.910813976144287
437,progeny,16,-0.118955,-0.0436262,0.849947071721061,0.0250805,0.0650966,1.09436807913093,0.021331,-0.0414842,0.980048518372166,0.930025289680244,0.980185146658398,0.911596974961249
438,progeny,16,-0.0737992,0.0446698,0.971290771308625,-0.0214162,-0.172382,0.823824135205796,0.0162485,-0.011962,1.00429570018195,0.924070510672785,0.869641518456203,0.80361008206208
439,progeny,16,-0.118833,-0.0438729,0.849841089929319,0.0248066,0.0658409,1.09488299097313,0.0213331,-0.0424383,0.979115956152725,0.929885982326232,0.979737794254903,0.911044441232856
440,progeny,16,-0.0468351,-0.0461479,0.911208990717314,0.0808023,0.0679505,1.16038610630634,-0.000374319,-0.0445822,0.956039050463324,1.03416349340505,0.977477896162274,1.01087195582139
441,progeny,16,-0.0198846,0.0552714,1.0360203639847,0.03706,-0.266969,0.794605908351028,0.00155496,0.0759048,1.08053875070438,1.01890687352452,0.873023504219835,0.889529649198051
442,progeny,16,-0.015683,-0.0190654,0.965848393145508,0.0292291,-0.0796185,0.950859087872035,-0.0119903,-0.11155,0.88378602394963,1.0015570108847,0.810394672486538,0.811656465812505
443,progeny,16,-0.046793,-0.0463607,0.91105346061747,0.0810505,0.0690321,1.1619302142003,-0.000373391,-0.0447862,0.955844925412616,1.0344647146308,0.978127939518113,1.01183883982602
444,progeny,16,-0.0469494,-0.046813,0.910499071121553,0.0812391,0.0703001,1.16362391497312,-0.000376656,-0.0449528,0.955682574603612,1.03449464730037,0.978763048465964,1.01252513461343
445,progeny,16,0.100088,0.0944357,1.21473227169873,-0.130075,-0.360455,0.612301788223676,-0.0461892,0.122052,1.07881455064675,0.926652915930113,0.865916063051514,0.802403644777409
