id	sus_g	inf_g	end_g	sus_e	inf_e	end_e	sus_pt	inf_pt	end_pt	r0_g	r0_pt
203	0.0944266	-0.145398	-0.0176262	-1.10632	0.469916	-0.364104	-1.0118934	0.324518	-0.3817302	-0.0685976	-1.0691056
204	0.874294	-0.428267	0.0674477	1.81477	-1.33394	0.344522	2.689064	-1.762207	0.4119697	0.5134747	1.3388267
205	0.2295	-0.18219	0.038485	1.07744	-0.341259	0.370041	1.30694	-0.523449	0.408526	0.085795	1.192017
206	0.130162	-0.142891	0.0172171	0.232053	0.14045	0.113471	0.362215	-0.002441	0.1306881	0.00448810000000001	0.4904621
207	-0.0266084	-0.112021	-0.0195262	-1.09603	0.820339	-0.302853	-1.1226384	0.708318	-0.3223792	-0.1581556	-0.7366996
208	0.0534864	-0.138595	-0.00197616	-0.42291	0.449769	-0.0958811	-0.3694236	0.311174	-0.09785726	-0.08708476	-0.15610686
209	-0.127309	-0.0371785	-0.0378	-1.95526	1.38437	-0.5541	-2.082569	1.3471915	-0.5919	-0.2022875	-1.3272775
210	0.176947	-0.01807	0.143021	1.53802	-0.375267	0.5921	1.714967	-0.393337	0.735121	0.301898	2.056751
211	0.225745	-0.161274	0.100334	0.186911	-0.0102994	0.0433748	0.412656	-0.1715734	0.1437088	0.164805	0.3847914
212	0.964969	-0.404577	0.197389	3.5859	-1.98247	0.950507	4.550869	-2.387047	1.147896	0.757781	3.311718
213	0.352482	-0.224078	0.111288	0.599929	-0.31017	0.130213	0.952411	-0.534248	0.241501	0.239692	0.659664
214	0.279415	-0.129115	0.118778	0.71811	-0.183933	0.228815	0.997525	-0.313048	0.347593	0.269078	1.03207
215	0.510744	-0.696987	0.00623667	2.07576	-0.895566	0.723338	2.586504	-1.592553	0.72957467	-0.18000633	1.72352567
216	0.254313	-0.705826	-0.0814348	-0.957515	0.534698	-0.282689	-0.703202	-0.171128	-0.3641238	-0.5329478	-1.2384538
217	0.255017	-0.665554	-0.0578983	-0.042018	0.160505	0.0600382	0.212999	-0.505049	0.0021399	-0.4684353	-0.2899101
218	0.240083	-0.751875	-0.0973362	-1.4261	0.652242	-0.46336	-1.186017	-0.099633	-0.5606962	-0.6091282	-1.8463462
219	0.268052	-0.673996	-0.0634258	-0.346457	0.299706	-0.0575323	-0.078405	-0.37429	-0.1209581	-0.4693698	-0.5736531
220	0.215812	0.0415435	0.0773117	3.29113	-1.29625	1.10851	3.506942	-1.2547065	1.1858217	0.3346672	3.4380572
221	-0.134164	0.0195924	-0.0362573	-0.66274	0.522408	-0.202476	-0.796904	0.5420004	-0.2387333	-0.1508289	-0.4936369
222	-0.177802	-0.0916615	-0.0618843	-1.20987	0.507867	-0.425481	-1.387672	0.4162055	-0.4873653	-0.3313478	-1.4588318
223	0.453837	-0.366467	0.0276712	2.23505	-1.61471	0.519243	2.688887	-1.981177	0.5469142	0.1150412	1.2546242
224	0.408224	-0.349954	0.00758451	1.42125	-1.18815	0.245887	1.829474	-1.538104	0.25347151	0.06585451	0.54484151
225	0.0753639	0.927074	0.12349	-0.420288	0.125771	-0.220972	-0.3449241	1.052845	-0.097482	1.1259279	0.6104389
226	0.159226	1.1119	0.213275	2.54678	-0.956927	0.870571	2.706006	0.154973	1.083846	1.484401	3.944825
227	-0.248064	1.00867	0.0968462	-1.08598	0.524371	-0.331241	-1.334044	1.533041	-0.2343948	0.8574522	-0.0353978000000001
228	0.23539	1.10698	0.164284	0.228097	0.307669	0.0299934	0.463487	1.414649	0.1942774	1.506654	2.0724134
229	-0.841668	1.22568	0.0372645	-3.1178	1.79751	-0.802879	-3.959468	3.02319	-0.7656145	0.4212765	-1.7018925
230	-0.0391585	-0.281787	-0.0403542	-1.25677	0.487703	-0.418191	-1.2959285	0.205916	-0.4585452	-0.3612997	-1.5485577
231	0.0717353	-0.280866	-0.0120582	-0.327526	0.0674151	-0.117967	-0.2557907	-0.2134509	-0.1300252	-0.2211889	-0.5992668
232	0.168087	-0.278334	0.0126679	0.499851	-0.306071	0.149054	0.667938	-0.584405	0.1617219	-0.0975791	0.2452549
233	0.0289258	-0.279645	-0.0226456	-0.677288	0.228384	-0.230298	-0.6483622	-0.051261	-0.2529436	-0.2733648	-0.9525668
234	0.12148	-0.280644	0.000573508	0.1086	-0.130308	0.0227419	0.23008	-0.410952	0.023315408	-0.158590492	-0.157556592
235	-0.496199	-0.329285	-0.0588746	2.41076	-1.46705	0.694046	1.914561	-1.796335	0.6351714	-0.8843586	0.7533974
236	-0.160378	-0.486019	-0.0487915	2.65869	-1.7996	0.631422	2.498312	-2.285619	0.5826305	-0.6951885	0.7953235
237	-0.695086	0.0333937	-0.0880028	0.111053	0.543264	0.0707058	-0.584033	0.5766577	-0.017297	-0.7496951	-0.0246723000000001
238	-1.24506	-0.0640956	-0.169145	-1.57987	0.90849	-0.406739	-2.82493	0.8443944	-0.575884	-1.4783006	-2.5564196
239	-0.503835	-0.369317	-0.105534	0.599001	-0.599278	0.041332	0.095166	-0.968595	-0.064202	-0.978686	-0.937631
240	-0.253316	0.507624	0.0169721	-0.326477	0.0180196	-0.0813176	-0.579793	0.5256436	-0.0643455	0.2712801	-0.1184949
241	-0.239687	0.537042	0.0246352	-0.151951	-0.00127414	-0.0139688	-0.391638	0.53576786	0.0106664	0.3219902	0.15479626
242	0.390857	0.402981	0.0994748	2.03755	-1.13158	0.537551	2.428407	-0.728599	0.6370258	0.8933128	2.3368338
243	-0.547466	0.685711	-0.0179548	-1.85507	1.0705	-0.477507	-2.402536	1.756211	-0.4954618	0.1202902	-1.1417868
244	-0.159894	0.632648	0.0474989	0.226249	0.0452568	0.129462	0.066355	0.6779048	0.1769609	0.5202529	0.9212207
245	0.87255	-0.0842191	0.0330116	0.301156	-0.558269	-0.030687	1.173706	-0.6424881	0.0023246	0.8213425	0.5335425
246	0.950226	-0.0374012	0.051116	0.691096	-0.609667	0.103219	1.641322	-0.6470682	0.154335	0.9639408	1.1485888
247	0.175728	0.277619	-0.0253074	-1.99726	1.15159	-0.514507	-1.821532	1.429209	-0.5398144	0.4280396	-0.9321374
248	0.758592	-0.0590006	0.0411147	0.839758	-0.830239	0.199716	1.59835	-0.8892396	0.2408307	0.7407061	0.9499411
249	0.172039	0.278148	-0.025872	-2.01235	1.16158	-0.51827	-1.840311	1.439728	-0.544142	0.424315	-0.944725
250	-0.2232	-0.309326	-0.121502	-2.04388	1.17855	-0.526157	-2.26708	0.869224	-0.647659	-0.654028	-2.045515
251	0.177582	-0.418969	-0.0744267	-0.542805	0.315576	-0.152225	-0.365223	-0.103393	-0.2266517	-0.3158137	-0.6952677
252	0.408962	-0.622689	-0.0543412	0.59329	-0.653095	0.109336	1.002252	-1.275784	0.0549948	-0.2680682	-0.2185372
253	-0.205326	-0.314882	-0.119315	-1.97708	1.14075	-0.508914	-2.182406	0.825868	-0.628229	-0.639523	-1.984767
254	-0.196799	-0.317453	-0.118326	-1.93783	1.11887	-0.498704	-2.134629	0.801417	-0.61703	-0.632578	-1.950242
255	0.100242	-0.354477	-0.0121983	-0.096612	-0.213492	-0.0706573	0.00362999999999999	-0.567969	-0.0828556	-0.2664333	-0.6471946
256	0.133109	-0.351581	-0.00344664	0.188591	-0.339722	0.0218485	0.3217	-0.691303	0.01840186	-0.22191864	-0.35120114
257	-0.00546116	-0.355665	-0.0394065	-1.00544	0.200081	-0.363395	-1.01090116	-0.155584	-0.4028015	-0.40053266	-1.56928666
258	0.132092	-0.352871	-0.0038612	0.179454	-0.335639	0.0189633	0.311546	-0.68851	0.0151021	-0.2246402	-0.3618619
259	0.1363	-0.352781	-0.00279674	0.215684	-0.351365	0.0307196	0.351984	-0.704146	0.02792286	-0.21927774	-0.32423914
260	0.412833	0.102296	0.131523	-0.164373	0.396562	0.0279547	0.24846	0.498858	0.1594777	0.646652	0.9067957
261	0.381801	0.0512161	0.124578	-0.15915	0.252815	0.0191569	0.222651	0.3040311	0.1437349	0.5575951	0.670417
262	0.602628	0.00141358	0.152593	0.662467	-0.1611	0.23173	1.265095	-0.15968642	0.384323	0.75663458	1.48973158
263	1.1499	-0.0904934	0.248127	3.91454	-1.80966	1.18759	5.06444	-1.9001534	1.435717	1.3075336	4.6000036
264	0.838777	-0.178971	0.145206	0.561344	-0.443158	0.0601022	1.400121	-0.622129	0.2053082	0.805012	0.9833002
265	0.620281	0.443385	0.163918	0.303241	-0.265999	0.0303017	0.923522	0.177386	0.1942197	1.227584	1.2951277
266	0.236074	-0.593492	-0.00231164	-0.386742	0.318243	-0.0787091	-0.150668	-0.275249	-0.08102074	-0.35972964	-0.50693774
267	0.240769	0.583658	0.127065	-0.908295	0.525888	-0.237561	-0.667526	1.109546	-0.110496	0.951492	0.331524
268	0.62326	-0.768521	0.0345087	0.955716	-0.620939	0.222269	1.578976	-1.38946	0.2567777	-0.1107523	0.4462937
269	0.691475	0.539343	0.204581	1.55348	-0.643943	0.488801	2.244955	-0.1046	0.693382	1.435399	2.833737
270	-0.419803	-0.222085	-0.0565518	1.27073	-0.5481	0.379022	0.850927	-0.770185	0.3224702	-0.6984398	0.4032122
271	-0.722136	-0.172735	-0.102516	-0.17425	0.168303	-0.0296399	-0.896386	-0.00443199999999999	-0.1321559	-0.997387	-1.0329739
272	-0.239235	-0.236366	-0.0163307	2.62834	-1.1916	0.803841	2.389105	-1.427966	0.7875103	-0.4919317	1.7486493
273	-0.773942	-0.169418	-0.106002	-0.228685	0.183424	-0.0303737	-1.002627	0.014006	-0.1363757	-1.049362	-1.1249967
274	-0.597872	-0.0931548	-0.0587504	1.09382	-0.203404	0.416188	0.495948	-0.2965588	0.3574376	-0.7497772	0.5568268
275	0.48338	0.637918	0.169356	0.0834757	0.227264	0.0585324	0.5668557	0.865182	0.2278884	1.290654	1.6599261
276	0.23528	-0.573602	0.00684741	-0.0809015	0.209633	0.0382287	0.1543785	-0.363969	0.04507611	-0.33147459	-0.16451439
277	0.433866	0.634054	0.143106	-0.902717	0.690045	-0.28055	-0.468851	1.324099	-0.137444	1.211026	0.717804
278	0.460432	-0.524023	0.0819609	2.40894	-0.847329	0.873082	2.869372	-1.371352	0.9550429	0.0183699	2.4530629
279	0.360746	-0.630048	0.00569183	-0.216975	0.191846	-0.0688483	0.143771	-0.438202	-0.06315647	-0.26361017	-0.35758747
280	0.604392	-0.302261	0.0702694	0.381856	-0.219784	0.116265	0.986248	-0.522045	0.1865344	0.3724004	0.6507374
281	0.60429	-0.301599	0.0703154	0.377352	-0.218312	0.114663	0.981642	-0.519911	0.1849784	0.3730064	0.6467094
282	0.602859	-0.301993	0.0699022	0.365601	-0.214227	0.110752	0.96846	-0.51622	0.1806542	0.3707682	0.6328942
283	0.479955	-0.123811	0.0569795	-0.623963	0.654471	-0.143256	-0.144008	0.53066	-0.0862765	0.4131235	0.3003755
284	0.552599	-0.325139	0.054545	-0.0888022	-0.0646994	-0.0445659	0.4637968	-0.3898384	0.0099791	0.282005	0.0839374999999999
285	-0.753075	-0.190338	-0.110399	-0.337122	0.193644	-0.0867335	-1.090197	0.003306	-0.1971325	-1.053812	-1.2840235
286	0.05274	-0.668188	-0.0489561	2.31762	-1.9517	0.450766	2.37036	-2.619888	0.4018099	-0.6644041	0.1522819
287	-0.740091	-0.194109	-0.108753	-0.28967	0.165568	-0.0747489	-1.029761	-0.028541	-0.1835019	-1.042953	-1.2418039
288	-0.75562	-0.189246	-0.110586	-0.348376	0.199477	-0.0897411	-1.103996	0.010231	-0.2003271	-1.055452	-1.2940921
289	-0.738781	-0.195371	-0.108644	-0.282231	0.162473	-0.0726947	-1.021012	-0.032898	-0.1813387	-1.042796	-1.2352487
290	0.306879	0.976664	0.102587	-0.639191	0.36896	-0.164727	-0.332312	1.345624	-0.06214	1.38613	0.951172
291	0.287294	0.982052	0.100221	-0.721733	0.417288	-0.185685	-0.434439	1.39934	-0.085464	1.369567	0.879437
292	0.283668	0.983844	0.0998842	-0.735079	0.425306	-0.189233	-0.451411	1.40915	-0.0893488	1.3673962	0.8683902
293	0.3224	0.971307	0.104488	-0.578236	0.334794	-0.148843	-0.255836	1.306101	-0.044355	1.398195	1.00591
294	0.314205	0.973833	0.103523	-0.609352	0.352349	-0.156849	-0.295147	1.326182	-0.053326	1.391561	0.977709
295	0.269677	-0.713268	-0.0715869	-0.515229	0.296471	-0.132904	-0.245552	-0.416797	-0.2044909	-0.5151779	-0.8668399
296	0.262031	-0.710351	-0.0724391	-0.54049	0.310571	-0.139244	-0.278459	-0.39978	-0.2116831	-0.5207591	-0.8899221
297	0.259538	-0.709899	-0.0728791	-0.54764	0.316141	-0.141045	-0.288102	-0.393758	-0.2139241	-0.5232401	-0.8957841
298	1.11038	-1.10939	-0.000641126	2.12196	-1.63595	0.411683	3.23234	-2.74534	0.411041874	0.000348873999999824	0.898041874
299	0.278967	-0.715941	-0.0705082	-0.469822	0.271741	-0.120874	-0.190855	-0.4442	-0.1913822	-0.5074822	-0.8264372
300	-0.181618	0.573076	0.0269096	-0.357315	0.206259	-0.0919836	-0.538933	0.779335	-0.065074	0.4183676	0.175328
301	-0.18023	0.57305	0.0269986	-0.355308	0.205093	-0.0915073	-0.535538	0.778143	-0.0645087	0.4198186	0.1780963
302	-0.187052	0.574986	0.0261969	-0.381794	0.220955	-0.0982314	-0.568846	0.795941	-0.0720345	0.4141309	0.1550605
303	-0.187895	0.575286	0.0260407	-0.385997	0.222033	-0.0995787	-0.573892	0.797319	-0.073538	0.4134317	0.149889
304	-0.190487	0.576375	0.0257451	-0.390537	0.225526	-0.100547	-0.581024	0.801901	-0.0748019	0.4116331	0.1460751
305	0.54925	-0.35153	0.0508682	-0.138033	-0.0959768	-0.0694498	0.411217	-0.4475068	-0.0185816	0.2485882	-0.0548713999999999
306	0.564954	-0.346859	0.0553771	0.00629032	-0.150744	-0.0207686	0.57124432	-0.497603	0.0346085	0.2734721	0.10824982
307	0.767581	-0.348839	0.106769	1.74209	-0.949524	0.534801	2.509671	-1.298363	0.64157	0.525511	1.852878
308	0.622152	-0.348659	0.0698398	0.503048	-0.38088	0.138268	1.1252	-0.729539	0.2081078	0.3433328	0.6037688
309	0.627644	-0.349405	0.070987	0.54148	-0.398782	0.150468	1.169124	-0.748187	0.221455	0.349226	0.642392
310	-0.361147	-0.459684	-0.105306	-0.470173	0.270247	-0.121145	-0.83132	-0.189437	-0.226451	-0.926137	-1.247208
311	0.354167	-0.964686	-0.0314469	2.98277	-2.43147	0.712806	3.336937	-3.396156	0.6813591	-0.6419659	0.6221401
312	-0.357195	-0.460092	-0.104635	-0.46023	0.265318	-0.11846	-0.817425	-0.194774	-0.223095	-0.921922	-1.235294
313	-0.366163	-0.457002	-0.105797	-0.490868	0.282838	-0.126448	-0.857031	-0.174164	-0.232245	-0.928962	-1.26344
314	-0.375254	-0.454775	-0.106902	-0.530118	0.304928	-0.136521	-0.905372	-0.149847	-0.243423	-0.936931	-1.298642
315	-0.97469	-0.148819	-0.135995	-0.457676	0.262417	-0.118005	-1.432366	0.113598	-0.254	-1.259504	-1.572768
316	-0.972923	-0.149311	-0.135831	-0.452362	0.260313	-0.116595	-1.425285	0.111002	-0.252426	-1.258065	-1.566709
317	-0.96999	-0.150204	-0.135595	-0.434458	0.2499	-0.111832	-1.404448	0.099696	-0.247427	-1.255789	-1.552179
318	-0.966891	-0.150839	-0.135113	-0.4262	0.244522	-0.109796	-1.393091	0.093683	-0.244909	-1.252843	-1.544317
319	-0.966816	-0.151183	-0.135146	-0.420992	0.240855	-0.108653	-1.387808	0.089672	-0.243799	-1.253145	-1.541935
320	0.217325	-0.625427	-0.00960107	-0.526723	0.302859	-0.135523	-0.309398	-0.322568	-0.14512407	-0.41770307	-0.77709007
321	0.272728	0.57379	0.132725	-0.736189	0.424986	-0.189291	-0.463461	0.998776	-0.056566	0.979243	0.478749
322	0.225834	-0.628612	-0.0085638	-0.498683	0.287046	-0.128324	-0.272849	-0.341566	-0.1368878	-0.4113418	-0.7513028
323	0.894663	-1.05427	0.0601706	2.67104	-2.0818	0.641834	3.565703	-3.13607	0.7020046	-0.0994364000000001	1.1316376
324	0.195105	-0.619446	-0.0122956	-0.616108	0.35502	-0.158389	-0.421003	-0.264426	-0.1706846	-0.4366366	-0.8561136
325	0.0297923	-0.14751	0.0777702	-0.405721	0.232729	-0.104295	-0.3759287	0.085219	-0.0265248	-0.0399475	-0.3172345
326	-0.00240308	-0.137803	0.0736387	-0.533993	0.307239	-0.137287	-0.53639608	0.169436	-0.0636483	-0.06656738	-0.43060838
327	-0.00230735	-0.138029	0.0737497	-0.535634	0.307763	-0.137722	-0.53794135	0.169734	-0.0639723	-0.06658665	-0.43217965
328	0.0128384	-0.142289	0.0756159	-0.466644	0.268931	-0.119698	-0.4538056	0.126642	-0.0440821	-0.0538347	-0.3712457
329	0.00345872	-0.138896	0.0745584	-0.509284	0.293076	-0.130899	-0.50582528	0.15418	-0.0563406	-0.06087888	-0.40798588
330	0.538579	-0.341677	0.0494933	-0.20021	-0.0505682	-0.0865032	0.338369	-0.3922452	-0.0370099	0.2463953	-0.0908861
331	0.611619	-0.341903	0.0680903	0.429702	-0.339474	0.116033	1.041321	-0.681377	0.1841233	0.3378063	0.5440673
332	0.622044	-0.342451	0.0705364	0.513375	-0.37513	0.143552	1.135419	-0.717581	0.2140884	0.3501294	0.6319264
333	0.617601	-0.34161	0.0696075	0.486322	-0.362716	0.134662	1.103923	-0.704326	0.2042695	0.3455985	0.6038665
334	0.492565	-0.343559	0.0375447	-0.592851	0.128082	-0.212621	-0.100286	-0.215477	-0.1750763	0.1865507	-0.4908393
335	0.139628	-0.50833	-0.0903266	1.20967	-0.654671	0.32666	1.349298	-1.163001	0.2363334	-0.4590286	0.4226304
336	-0.790459	-0.238495	-0.208284	-2.6823	1.54381	-0.691018	-3.472759	1.305315	-0.899302	-1.237238	-3.066746
337	-0.789786	-0.238832	-0.208232	-2.67917	1.54108	-0.690238	-3.468956	1.302248	-0.89847	-1.23685	-3.065178
338	-0.785995	-0.239798	-0.207746	-2.67159	1.53747	-0.688154	-3.457585	1.297672	-0.8959	-1.233539	-3.055813
339	-0.124933	-0.470548	-0.145707	-0.657439	0.269912	-0.247982	-0.782372	-0.200636	-0.393689	-0.741188	-1.376697
340	-0.204757	0.174023	0.0383498	-2.96101	1.70772	-0.762076	-3.165767	1.881743	-0.7237262	0.00761580000000002	-2.0077502
341	0.617734	-0.0350392	0.160124	1.20162	-0.530683	0.402596	1.819354	-0.5657222	0.56272	0.7428188	1.8163518
342	0.422577	-0.054849	0.112219	-0.334457	0.106908	-0.0933945	0.08812	0.052059	0.0188245	0.479947	0.1590035
343	0.463468	-0.0537828	0.117503	-0.198982	0.0645239	-0.0569076	0.264486	0.0107411	0.0605954	0.5271882	0.3358225
344	1.13505	-0.0842738	0.217642	2.58882	-1.11103	0.729603	3.72387	-1.1953038	0.947245	1.2684182	3.4758112
345	0.333413	0.612604	0.0769827	1.51407	-0.934572	0.341542	1.847483	-0.321968	0.4185247	1.0229997	1.9440397
346	0.15254	0.634639	0.0464131	0.578436	-0.507555	0.0656149	0.730976	0.127084	0.112028	0.8335921	0.970088
347	-0.276688	0.738542	-0.0108139	-1.2794	0.482624	-0.43386	-1.556088	1.221166	-0.4446739	0.4510401	-0.7795959
348	-0.192566	0.728463	-0.00050609	-0.975982	0.338682	-0.35641	-1.168548	1.067145	-0.35691609	0.53539091	-0.45831909
349	-0.118378	0.758288	0.0445894	0.648058	-0.372701	0.213989	0.52968	0.385587	0.2585784	0.6844994	1.1738454
350	-0.0335027	0.939736	0.133515	0.185161	-0.188492	0.0333993	0.1516583	0.751244	0.1669143	1.0397483	1.0698166
351	0.133801	0.940652	0.198722	2.66775	-1.36054	0.86731	2.801551	-0.419888	1.066032	1.273175	3.447695
352	0.130027	0.909272	0.155566	0.964347	-0.553344	0.253148	1.094374	0.355928	0.408714	1.194865	1.859016
353	-0.161081	0.918594	0.114536	-0.137708	-0.113839	-0.0488003	-0.298789	0.804755	0.0657357	0.872049	0.5717017
354	-0.00655083	0.926436	0.144088	0.555237	-0.38855	0.158333	0.54868617	0.537886	0.302421	1.06397317	1.38899317
355	0.595405	-0.29005	0.0691469	0.301642	-0.155482	0.0939404	0.897047	-0.445532	0.1630873	0.3745019	0.6146023
356	0.743929	-0.266637	0.109117	1.56517	-0.678375	0.508127	2.309099	-0.945012	0.617244	0.586409	1.981331
357	0.551474	-0.29371	0.0574182	-0.0860441	0.0139758	-0.0320843	0.4654299	-0.2797342	0.0253339	0.3151822	0.2110296
358	0.602205	-0.289768	0.0707819	0.353794	-0.177027	0.111013	0.955999	-0.466795	0.1817949	0.3832189	0.6709989
359	0.60196	-0.288702	0.0708999	0.360074	-0.179107	0.113249	0.962034	-0.467809	0.1841489	0.3841579	0.6783739
360	0.0496118	-0.386898	-0.0900588	-1.07227	0.630574	-0.285957	-1.0226582	0.243676	-0.3760158	-0.427345	-1.154998
361	0.634349	-0.681195	-0.039125	0.915837	-0.83184	0.141919	1.550186	-1.513035	0.102794	-0.0859709999999999	0.139945
362	0.41397	-0.49743	-0.0521056	0.137174	-0.0880951	-0.00324027	0.551144	-0.5855251	-0.05534587	-0.1355656	-0.0897269700000001
363	-0.033986	-0.340149	-0.100667	-1.5297	0.944906	-0.405458	-1.563686	0.604757	-0.506125	-0.474802	-1.465054
364	0.898414	-0.813164	0.0172273	3.24941	-2.23857	0.841157	4.147824	-3.051734	0.8583843	0.1024773	1.9544743
365	0.3888	0.592732	0.170687	0.600613	-0.146277	0.257865	0.989413	0.446455	0.428552	1.152219	1.86442
366	0.20432	0.846697	0.158716	-0.510423	0.909156	0.00492751	-0.306103	1.755853	0.16364351	1.209733	1.61339351
367	0.329678	0.545963	0.132957	-0.712281	0.3773	-0.207993	-0.382603	0.923263	-0.075036	1.008598	0.465624
368	0.0593778	0.608374	0.0930783	-2.03012	1.07717	-0.574545	-1.9707422	1.685544	-0.4814667	0.7608301	-0.7666649
369	0.707074	0.37914	0.181263	1.11934	-0.756372	0.275775	1.826414	-0.377232	0.457038	1.267477	1.90622
370	0.713553	-0.111206	0.191324	3.51939	-2.41717	0.935267	4.232943	-2.528376	1.126591	0.793671	2.831158
371	0.421742	0.127141	0.156935	1.74397	-1.09202	0.475956	2.165712	-0.964879	0.632891	0.705818	1.833724
372	-0.561067	0.478094	0.0324913	-2.74344	1.58455	-0.705512	-3.304507	2.062644	-0.6730207	-0.0504817	-1.9148837
373	0.225026	0.200066	0.111728	-0.053007	-0.092339	-0.0799066	0.172019	0.107727	0.0318214	0.53682	0.3115674
374	-0.232555	0.452744	0.0817658	-1.29503	0.937114	-0.29602	-1.527585	1.389858	-0.2142542	0.3019548	-0.3519812
375	0.00294964	-0.145135	-0.0313422	-0.116125	-0.0952081	-0.106321	-0.11317536	-0.2403431	-0.1376632	-0.17352756	-0.49118166
376	-0.300068	0.0168977	-0.0509148	-0.887028	0.548975	-0.232867	-1.187096	0.5658727	-0.2837818	-0.3340851	-0.9050051
377	-0.209507	0.0711001	-0.0127481	0.316626	0.10849	0.187907	0.107119	0.1795901	0.1751589	-0.151155	0.461868
378	-0.143133	-0.0225159	-0.0286065	-0.136497	0.148029	-0.0264122	-0.27963	0.1255131	-0.0550187	-0.1942554	-0.2091356
379	-0.0462366	-0.0956674	-0.0181494	0.36118	-0.24109	0.0968258	0.3149434	-0.3367574	0.0786764	-0.1600534	0.0568624
380	0.484283	-0.174868	0.0527875	-0.621797	0.540881	-0.15999	-0.137514	0.366013	-0.1072025	0.3622025	0.1212965
381	0.487672	-0.129416	0.0581866	-0.574374	0.623655	-0.127877	-0.0867020000000001	0.494239	-0.0696904	0.4164426	0.3378466
382	0.556391	-0.160428	0.0725967	0.0209971	0.274419	0.0519287	0.5773881	0.113991	0.1245254	0.4685597	0.8159045
383	0.429511	-0.179135	0.038399	-1.09868	0.744004	-0.315589	-0.669169	0.564869	-0.27719	0.288775	-0.38149
384	0.567127	-0.158436	0.0754581	0.0982666	0.242618	0.0771912	0.6653936	0.084182	0.1526493	0.4841491	0.9022249
385	0.691561	0.963842	0.14545	0.277534	0.0643083	0.047622	0.969095	1.0281503	0.193072	1.800853	2.1903173
386	0.44632	0.804491	0.0906388	-0.813344	0.14109	-0.325027	-0.367024	0.945581	-0.2343882	1.3414498	0.3441688
387	0.365134	0.775954	0.0850334	-0.740235	0.0122187	-0.283624	-0.375101	0.7881727	-0.1985906	1.2261214	0.2144811
388	-0.201302	1.13013	0.0404218	-2.73264	1.579	-0.703658	-2.933942	2.70913	-0.6632362	0.9692498	-0.8880482
389	-0.208144	1.13288	0.0396912	-2.75653	1.59334	-0.709596	-2.964674	2.72622	-0.6699048	0.9644272	-0.9083588
390	0.154168	0.155531	0.11836	0.628406	-0.576156	0.166726	0.782574	-0.420625	0.285086	0.428059	0.647035
391	0.314636	0.267232	0.187283	2.72487	-1.33489	0.898131	3.039506	-1.067658	1.085414	0.769151	3.057262
392	0.153815	0.157189	0.115597	0.499201	-0.503451	0.122031	0.653016	-0.346262	0.237628	0.426601	0.544382
393	0.149201	0.169103	0.0969013	-0.377909	-0.0342172	-0.184761	-0.228708	0.1348858	-0.0878597	0.4152053	-0.1816819
394	-0.525255	0.467604	0.0366011	-2.58946	1.49531	-0.666187	-3.114715	1.962914	-0.6295859	-0.0210499	-1.7813869
395	0.0401965	-0.515355	-0.125787	-0.0387368	-0.0708467	-0.0912518	0.0014597	-0.5862017	-0.2170388	-0.6009455	-0.8017808
396	0.39355	-0.683024	-0.0859807	1.5081	-1.12311	0.292455	1.90165	-1.806134	0.2064743	-0.3754547	0.3019903
